124,216,1
20,54,3
124,211,2
20,24,1
121,323,4
22,530,44
6,128,3
6,134,1
215,49,1
238,32,1
124,204,2
18,62,2
121,322,3
216,105,4
15,1,2
231,39,1
6,56,1
215,45,4
215,48,2
193,11,3
20,19,2
229,86,2
216,65,3
6,9,1
231,13,1
20,181,1
173,71,3
6,55,2
193,1,1
193,86,1
215,46,3
215,51,4
20,22,1
216,68,3
231,12,1
246,155,1
6,132,1
10,7,1
193,5,3
193,85,1
193,13,4
238,34,1
20,237,1
231,102,1
229,87,1
231,36,1
173,73,2
0
